590;30849100
1190;16603300
1790;33791400
2390;45830400
2990;61647000
3590;70619700
4190;113876700
4790;159417300
5390;168078700
5990;248206700
6590;299202200
7190;364334100
7790;468626300
8390;681077300
8990;497578900
9590;668402000
10190;820920800
10790;1160111100
11390;920765400
11990;1470154400
12590;1387207800
13190;1777420800
13790;3001642100
14390;1906053400
14990;3031638200
15590;3737510100
16190;2552737600
16790;2479410900
17390;2774046900
17990;3094685400
